symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
USDJPY,session_range_fade,1.5,2.5,24,True,,True,0.0654,,,469,-70.152,0.743,0.403,0,117,False,low_quality_pf_0.74<0.80
USDJPY,session_range_fade,1.5,2.5,48,True,,True,0.0654,,,400,-44.509,0.825,0.403,1,100,True,ready_for_gate
USDJPY,session_range_fade,1.5,2.5,96,True,,True,0.0654,,,381,-54.572,0.788,0.383,1,95,False,low_quality_pf_0.79<0.80
USDJPY,session_range_fade,2.0,1.3,24,True,,True,0.1257,,,633,-161.208,0.684,0.318,1,158,False,low_quality_pf_0.68<0.80
USDJPY,session_range_fade,2.0,1.3,48,True,,True,0.1257,,,612,-140.112,0.717,0.322,1,153,False,low_quality_pf_0.72<0.80
USDJPY,session_range_fade,2.0,1.3,96,True,,True,0.1257,,,608,-143.386,0.711,0.321,1,152,False,low_quality_pf_0.71<0.80
USDJPY,session_range_fade,2.0,1.6,24,True,,True,0.1021,,,550,-122.378,0.704,0.336,0,137,False,low_quality_pf_0.70<0.80
USDJPY,session_range_fade,2.0,1.6,48,True,,True,0.1021,,,505,-85.036,0.781,0.335,0,126,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,1.6,96,True,,True,0.1021,,,495,-93.654,0.759,0.325,0,123,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.0,2.0,24,True,,True,0.0817,,,501,-72.966,0.783,0.369,1,125,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,2.0,48,True,,True,0.0817,,,438,-54.878,0.828,0.342,1,109,True,ready_for_gate
USDJPY,session_range_fade,2.0,2.0,96,True,,True,0.0817,,,418,-69.182,0.783,0.323,1,104,False,low_quality_pf_0.78<0.80
USDJPY,session_range_fade,2.0,2.5,24,True,,True,0.0654,,,462,-54.425,0.802,0.387,0,115,True,ready_for_gate
USDJPY,session_range_fade,2.0,2.5,48,True,,True,0.0654,,,376,-38.811,0.849,0.356,1,94,True,ready_for_gate
USDJPY,session_range_fade,2.0,2.5,96,True,,True,0.0654,,,345,-62.087,0.761,0.313,0,86,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.5,1.3,24,True,,True,0.1257,,,603,-149.112,0.705,0.289,1,150,False,low_quality_pf_0.70<0.80
USDJPY,session_range_fade,2.5,1.3,48,True,,True,0.1257,,,571,-123.314,0.747,0.282,1,142,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,2.5,1.3,96,True,,True,0.1257,,,564,-127.67,0.738,0.278,1,141,False,low_quality_pf_0.74<0.80
USDJPY,session_range_fade,2.5,1.6,24,True,,True,0.1021,,,536,-111.177,0.732,0.312,0,134,False,low_quality_pf_0.73<0.80
USDJPY,session_range_fade,2.5,1.6,48,True,,True,0.1021,,,482,-79.245,0.798,0.295,1,120,False,low_quality_pf_0.80<0.80
USDJPY,session_range_fade,2.5,1.6,96,True,,True,0.1021,,,468,-95.082,0.759,0.276,1,117,False,low_quality_pf_0.76<0.80
USDJPY,session_range_fade,2.5,2.0,24,True,,True,0.0817,,,496,-65.699,0.808,0.353,2,124,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.0,48,True,,True,0.0817,,,415,-57.028,0.821,0.304,2,103,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.0,96,True,,True,0.0817,,,387,-81.201,0.745,0.269,1,96,False,low_quality_pf_0.75<0.80
USDJPY,session_range_fade,2.5,2.5,24,True,,True,0.0654,,,456,-48.667,0.822,0.382,0,114,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.5,48,True,,True,0.0654,,,357,-21.642,0.912,0.35,2,89,True,ready_for_gate
USDJPY,session_range_fade,2.5,2.5,96,True,,True,0.0654,,,316,-36.31,0.851,0.294,0,79,True,ready_for_gate
